timestamp,gt_x,gt_y,gt_theta,odom_x,odom_y,odom_theta,ekf_x,ekf_y,ekf_theta,odom_error_x,odom_error_y,odom_error_pos,odom_error_theta,ekf_error_x,ekf_error_y,ekf_error_pos,ekf_error_theta
73.34,-0.5493423634907607,-1.577076005735629,-1.947367642832899,-0.5162516195218527,-1.6445617324311488,-1.9101898609584693,,,,0.03309074396890799,0.06748572669551978,0.07516196274737783,0.03717778187442966,,,,
73.36,-0.5508107134909789,-1.58079643266103,-1.947420905454636,-0.5189415764462503,-1.6521808269829696,-1.9103014723820657,,,,0.0318691370447286,0.07138439432193966,0.07817527517499291,0.037119433072570374,,,,
73.38,-0.5522792822290871,-1.5845167754537846,-1.9474737487237634,-0.5189415764462503,-1.6521808269829696,-1.9103014723820657,,,,0.03333770578283679,0.06766405152918509,0.0754309385876061,0.03717227634169773,,,,
73.4,-0.5537480837448663,-1.5882370316166594,-1.947525845953578,-0.5212960327510101,-1.658847271774436,-1.9103970161424857,,,,0.032452050993856174,0.07061024015777662,0.07771062751546105,0.037128829811092334,,,,
73.42,-0.5552171184903927,-1.5919571988334698,-1.947577129658333,-0.5233819727809154,-1.6647516387694035,-1.9104795418817386,,,,0.03183514570947732,0.07279443993593371,0.07945128688655655,0.03709758777659444,,,,
73.44,-0.5566863724995599,-1.5956772861416555,-1.947627840029942,-0.5233819727809154,-1.6647516387694035,-1.9104795418817386,,,,0.03330439971864452,0.06907435262774797,0.07668408721215714,0.03714829814820342,,,,
73.46,-0.5581558614242236,-1.5993972838938304,-1.9476775847810968,-0.5226614019335776,-1.6713617859569039,-1.9105327183181715,,,,0.035494459490646,0.07196450206307348,0.0802417984078075,0.03714486646292525,,,,
73.48,-0.559625557165412,-1.6031172049360183,-1.947726898168027,-0.5226614019335776,-1.6713617859569039,-1.9105327183181715,,,,0.036964155231834384,0.0682445810208856,0.07761231610201676,0.0371941798498554,,,,
73.5,-0.5610954764482708,-1.6068370419994973,-1.9477753766035582,-0.5249500847896321,-1.6778372296987243,-1.9106191233504908,,,,0.036145391658638726,0.071000187699227,0.07967129967235288,0.03715625325306737,,,,
73.52,-0.5625649079154273,-1.6105570394852933,-1.947837776359693,-0.5249500847896321,-1.6778372296987243,-1.9106191233504908,,,,0.03761482312579523,0.06728019021343101,0.07708111904961108,0.03721865300920224,,,,
